request_id,run_id,task_id,session_id,sequence_id,session_type,session_id_source,turn_number,turn_number_source,model,stream,path,prefix_hash,full_hash,sequence_root,num_messages,prompt_chars,ts_request_in,ts_first_byte,ts_last_byte,status_code,prompt_tokens,completion_tokens,cached_tokens,usage_source,stream_chunks,error,response_id,tool_called,e2e_s,ttft_s,itl_s,streamed,gap_s,context_growth_tokens,is_resumption,prefix_seen_before,exact_resend,branch_factor,is_condensation,context_shrink_tokens,fanout,sequence_role,shared_prefix_msgs,shared_prefix_chars,shared_prefix_frac,ts,kv_cache_utilization,queue_depth,running_requests,eviction_events,eviction_events_window,prompt_tokens_total,prompt_tokens_total_delta,generation_tokens_total,generation_tokens_total_delta,prefix_cache_hit_rate,prefix_cache_hit_rate_reported,cached_tokens_total,cached_tokens_total_delta,prefill_recompute_tokens_mean,ttft_server_s_mean,queue_time_s_mean,prefill_time_s_mean,decode_time_s_mean,external_prefix_cache_hit_rate,offload_load_bytes,offload_load_bytes_delta,offload_store_bytes,offload_store_bytes_delta,offload_alloc_failures,offload_alloc_failures_delta,offload_load_time_s,offload_load_time_s_delta,offload_load_ms_per_byte,offload_store_time_s,offload_store_time_s_delta,offload_store_ms_per_byte,engine,hint_hints_received,hint_hints_unknown_req,hint_hints_no_blocks,hint_blocks_willneed,hint_blocks_dontneed,hint_blocks_pageout,hint_blocks_expired,hint_blocks_noop,hint_blocks_resumed,hint_blocks_dead_resurrected,hint_blocks_stolen_dead,hint_blocks_stolen_later,hint_blocks_stolen_soon,hint_apply_seconds,hint_reap_seconds,hint_record_seconds,hint_record_calls,hint_hint_queue_reached,hint_head_resident_probes,hint_head_absent,hint_head_refcnt_zero,hint_dead_included_root,hint_head_protected,hint_resurrect_head,hint_resurrect_tail,hint_shared_run_samples,hint_shared_run_sum,hint_shared_run_min,hint_shared_run_mean,hint_distinct_roots,hint_hash_chain_entries,hint_blocks_from_normal,hint_alloc_normal_after_dead,hint_hinted_inside_shared_run,hint_hint_lag_steps_sum,hint_hint_lag_max,hint_hint_lag_samples,hint_hint_lag_steps_mean,hint_prologue_probe_samples,hint_prologue_run_sum,hint_prologue_resident_sum,hint_prologue_referenced_sum,hint_prologue_first_hole_sum,hint_prologue_run_mean,hint_prologue_resident_mean,hint_prologue_referenced_mean,hint_prologue_first_hole_mean,hint_remote_kv_waiters_sum,hint_inflight_reserved_sum,hint_census_samples,hint_first_miss_probes,hint_first_miss_was_hinted,hint_first_miss_same_seq,hint_first_miss_other_seq,hint_first_miss_unknown_seq,hint_first_miss_hint_age_sum,hint_first_miss_hint_age_mean,hint_record_ms_mean,hint_transfer_samples,hint_transfer_ewma_ms_per_byte,hint_transfer_rtt_static_ms,hint_transfer_rtt_adaptive,proxy_hint_tracked_sequences,proxy_hint_done_hints_sent,proxy_hint_done_no_known_requests,proxy_hint_hint_post_ok,proxy_hint_hint_post_failed,proxy_hint_hint_post_errors,proxy_hint_hint_post_404,proxy_hint_gap_hints_sent,proxy_hint_gap_hint_skipped_cold,proxy_hint_gap_discarded_stale,proxy_hint_tools_learned
dd1b0054-50a4-4faf-a207-d12bf28d5d23,1gaphint_c44,scikit-learn__scikit-learn-11040,scikit-learn__scikit-learn-11040,1081a66b6544eddee169c3a8039e900650f69817eb9235f8cf75de9b809bb034,agentic,header,16,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,be041eed4dd68dd730f64b4d9f2ed0a97a98056163589190d516d9bad9666b29,8ffc86f01264dd51e12f49abfa56e3858e501cbc7e54798046f3481ff60cd85a,1081a66b6544eddee169c3a8039e900650f69817eb9235f8cf75de9b809bb034,8,52958,1785770344.188024,1785770380.9716675,1785770380.9716675,200,17111,428,15360,response,,,chatcmpl-b2181d0d1b86056c,file_editor,36.7836434841156,,,False,0.08636236190795898,1867.0,True,False,False,1,False,,1,root,2,16185,0.3056195475659957,1785770343.027,0.8444190910819547,0,44,99,0.0,13337840,64232.0,717529,2912.0,0.9719765848798106,,11530704,62432.0,1217.0,0.2726703643798828,7.865950465202332e-06,0.3500457271933556,43.77540056873113,0.0,50537168896,0.0,376998723584,578813952.0,,,1.2552421061843628,0.0,,9.887271100036797,0.01885027182102128,3.256706538584143e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
e84decec-bc09-4ff1-b8b9-c9a4f5c79d9b,1gaphint_c44,pydata__xarray-4094,pydata__xarray-4094,10210ff95cc537a385031e6b4159bcc33e451ddbc3ac2a8c0099fbdd5611edc4,agentic,header,15,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,10efba0e3c195bd4654937833c90c9dc166460535c4e31e170c2e9e43fc9ba00,73b871dcd1d057e4f3d466e525222ee6f29b1e89133a7aee53e650813a567900,10210ff95cc537a385031e6b4159bcc33e451ddbc3ac2a8c0099fbdd5611edc4,10,31860,1785770345.1339746,1785770374.0219154,1785770374.0219154,200,10935,332,10880,response,,,chatcmpl-b0b4bce5bd91598a,terminal,28.887940883636475,,,False,0.08461546897888184,607.0,True,False,False,1,False,,1,root,2,17160,0.5386064030131826,1785770343.027,0.8444190910819547,0,44,99,0.0,13337840,64232.0,717529,2912.0,0.9719765848798106,,11530704,62432.0,1217.0,0.2726703643798828,7.865950465202332e-06,0.3500457271933556,43.77540056873113,0.0,50537168896,0.0,376998723584,578813952.0,,,1.2552421061843628,0.0,,9.887271100036797,0.01885027182102128,3.256706538584143e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
36ab7c54-e866-472e-a684-3675c45e8d94,1gaphint_c44,matplotlib__matplotlib-22711,matplotlib__matplotlib-22711,cefd82e30b3f6e19cd27d27f5ec33efe7888ab807e446de406a290deb2683ccd,agentic,header,23,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,a8be2b5ced3e36f26bfbdc154d008c30eb0c17964f53f6c88ad9e80eceabc7e6,85601ffa727598aa0a56b3969971104f633d56728d083717cc2f0930e74bc702,cefd82e30b3f6e19cd27d27f5ec33efe7888ab807e446de406a290deb2683ccd,12,38378,1785770348.9878578,1785770417.3332605,1785770417.3332605,200,12813,779,11392,response,,,chatcmpl-90047275fcda8b20,file_editor,68.34540271759033,,,False,0.0868232250213623,2184.0,True,False,False,1,False,,1,root,2,19232,0.5011204335817395,1785770348.027,0.8568929454268872,0,44,99,0.0,13381574,43734.0,720588,3059.0,0.9650751910592489,,11574064,43360.0,3116.5,0.19869613647468518,4.217261448502541e-06,0.6994230437558144,44.82410446903668,0.0,50537168896,0.0,377321684992,322961408.0,,,1.2552421061843628,0.0,,9.897645020239052,0.010373920202255249,3.212123784850247e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
7d948613-df9b-4a23-8967-c5dd6af78621,1gaphint_c44,pylint-dev__pylint-6506,pylint-dev__pylint-6506,58a0a8f1b104c8c2a1aada2f047a9f30202e24c4fa02d8030d2c604130bc47e8,agentic,header,18,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,10b74234d2aca0e6dcdc5fac63abd18d9a62d61df1654e5ac33df9778c126a8e,4a2459918a40310c0d08a7149fbaa43249fd3263b8307553a5f884d298728a44,58a0a8f1b104c8c2a1aada2f047a9f30202e24c4fa02d8030d2c604130bc47e8,12,35535,1785770349.2103753,1785770450.728693,1785770450.728693,200,11725,1161,11632,response,,,chatcmpl-a49e0fb601fd6acc,file_editor,101.51831769943237,,,False,0.7228424549102783,635.0,True,False,False,1,False,,1,root,2,17191,0.4837765583227804,1785770348.027,0.8568929454268872,0,44,99,0.0,13381574,43734.0,720588,3059.0,0.9650751910592489,,11574064,43360.0,3116.5,0.19869613647468518,4.217261448502541e-06,0.6994230437558144,44.82410446903668,0.0,50537168896,0.0,377321684992,322961408.0,,,1.2552421061843628,0.0,,9.897645020239052,0.010373920202255249,3.212123784850247e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
d2693dab-2f35-47b9-a3cc-8fe32691e3a2,1gaphint_c44,astropy__astropy-14995,astropy__astropy-14995,b0467d3192bf7bc69370318e05919da10a8b2c800ed75c9d23fa26cd45819d1d,agentic,header,36,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,048071f09827e53ebac9e712ec53545099fc5df7a595c7fd693c2c4f706a31cc,94a5c90deffde96a69ca24ba519265699ee7c6f3be897a01d9fef058bd6b85da,b0467d3192bf7bc69370318e05919da10a8b2c800ed75c9d23fa26cd45819d1d,16,52532,1785770353.9068017,1785770379.4302666,1785770379.4302666,200,16612,280,16480,response,,,chatcmpl-903c2844a3fc82e7,file_editor,25.523464918136597,,,False,0.08106112480163574,458.0,True,False,False,1,False,,1,root,2,17981,0.3422866062590421,1785770353.027,0.8504278379920137,0,43,99,0.0,13422433,40859.0,723388,2800.0,0.9378473976755938,,11611696,37632.0,207.66666666666666,0.402342478434169,8.016514357223059e-06,0.1727800661077102,50.433352314556636,0.0,50537168896,0.0,377646743552,325058560.0,,,1.2552421061843628,0.0,,9.907695068113505,0.010050047874452517,3.0917653343608356e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
ea0dc0f6-87ca-4f18-824e-bde70c071626,1gaphint_c44,sympy__sympy-12236,sympy__sympy-12236,e37dffd31c7f055744764336211259c62644b8b98b1fcbaba21359306fcf37ab,agentic,header,7,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,e37dffd31c7f055744764336211259c62644b8b98b1fcbaba21359306fcf37ab,e37dffd31c7f055744764336211259c62644b8b98b1fcbaba21359306fcf37ab,2,17412,1785770354.5929992,1785770525.1268582,1785770525.1268582,200,7870,1732,4704,response,,,chatcmpl-899c2c6236d2f78a,,170.5338590145111,,,False,,,False,True,False,1,False,,1,root,2,17412,1.0,1785770353.027,0.8504278379920137,0,43,99,0.0,13422433,40859.0,723388,2800.0,0.9378473976755938,,11611696,37632.0,207.66666666666666,0.402342478434169,8.016514357223059e-06,0.1727800661077102,50.433352314556636,0.0,50537168896,0.0,377646743552,325058560.0,,,1.2552421061843628,0.0,,9.907695068113505,0.010050047874452517,3.0917653343608356e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
2647ac48-04fe-4a24-90ff-3a63f7b249b5,1gaphint_c44,pytest-dev__pytest-5221,pytest-dev__pytest-5221,87039de6a33f28b6db97bec0587e29e897737a7d7ad3f219f98ffbed373e0779,agentic,header,28,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,7837d75b01339145613bf329a0e869c461ffd2caf01af672047d295d5ee2b28b,cfd341893ec458735c6922dec809d52ec3e5df04a0d1ea762cd97c395c7581bb,87039de6a33f28b6db97bec0587e29e897737a7d7ad3f219f98ffbed373e0779,14,41926,1785770354.7697659,1785770393.6414795,1785770393.6414795,200,14213,431,13936,response,,,chatcmpl-93b7aa2e71fe2b35,file_editor,38.871713638305664,,,False,0.12098073959350586,651.0,True,False,False,1,False,,1,root,2,15639,0.3730143586318752,1785770353.027,0.8504278379920137,0,43,99,0.0,13422433,40859.0,723388,2800.0,0.9378473976755938,,11611696,37632.0,207.66666666666666,0.402342478434169,8.016514357223059e-06,0.1727800661077102,50.433352314556636,0.0,50537168896,0.0,377646743552,325058560.0,,,1.2552421061843628,0.0,,9.907695068113505,0.010050047874452517,3.0917653343608356e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
2dcb99ed-8247-4c7d-9465-9aedeeca8a7e,1gaphint_c44,astropy__astropy-7746,astropy__astropy-7746,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,agentic,header,11,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,2,17549,1785770355.5228443,1785770404.7608526,1785770404.7608526,200,7783,575,4704,response,,,chatcmpl-9d6b467381d63852,file_editor,49.23800826072693,,,False,,,False,True,False,1,False,,1,root,2,17549,1.0,1785770353.027,0.8504278379920137,0,43,99,0.0,13422433,40859.0,723388,2800.0,0.9378473976755938,,11611696,37632.0,207.66666666666666,0.402342478434169,8.016514357223059e-06,0.1727800661077102,50.433352314556636,0.0,50537168896,0.0,377646743552,325058560.0,,,1.2552421061843628,0.0,,9.907695068113505,0.010050047874452517,3.0917653343608356e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
158c8e8d-7b0b-484a-ae6a-471844b87f1a,1gaphint_c44,pydata__xarray-4248,pydata__xarray-4248,6fed2d7f2da2141903c6d7fc12f3a82754e11fc936fb1f166ce1e1d81528c889,agentic,header,31,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,9469ad992d3ff74cbef0dc4aaff2a2a290d379697cdd87567064143b2cff0462,f3c45eb952116e9e19237db4370001979b24a5b0db9f8a54416f758ad7c58ba6,6fed2d7f2da2141903c6d7fc12f3a82754e11fc936fb1f166ce1e1d81528c889,6,30854,1785770355.6747265,1785770383.9024277,1785770383.9024277,200,10426,319,10240,response,,,chatcmpl-b2e5a568c6778dba,finish,28.22770118713379,,,False,0.11660003662109375,1235.0,True,False,False,1,False,,1,root,2,16323,0.5290399948142867,1785770353.027,0.8504278379920137,0,43,99,0.0,13422433,40859.0,723388,2800.0,0.9378473976755938,,11611696,37632.0,207.66666666666666,0.402342478434169,8.016514357223059e-06,0.1727800661077102,50.433352314556636,0.0,50537168896,0.0,377646743552,325058560.0,,,1.2552421061843628,0.0,,9.907695068113505,0.010050047874452517,3.0917653343608356e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
9422c87a-28cd-4e9d-a039-696cf240bba5,1gaphint_c44,pytest-dev__pytest-5227,pytest-dev__pytest-5227,77d912a5b9c1e05e58c67336bc2c3c687b5ff897ae2783f4f5d56aced7e90f6a,agentic,header,11,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,a9e3432fcd0fc62eabdf68156d6260be4c7e7e6a03b6707957a58a35956518ff,bd0a11ec5ac9b06e1a22b1fdc3f5dc1cec0a5b8ed59464c197fdb893830b16d6,77d912a5b9c1e05e58c67336bc2c3c687b5ff897ae2783f4f5d56aced7e90f6a,4,20253,1785770357.4501448,1785770386.466965,1785770386.466965,200,8241,320,8144,response,,,chatcmpl-9d58a5894e78d30d,terminal,29.016820192337036,,,False,0.3324167728424072,782.0,True,False,False,1,False,,1,root,2,16521,0.8157310028143979,1785770353.027,0.8504278379920137,0,43,99,0.0,13422433,40859.0,723388,2800.0,0.9378473976755938,,11611696,37632.0,207.66666666666666,0.402342478434169,8.016514357223059e-06,0.1727800661077102,50.433352314556636,0.0,50537168896,0.0,377646743552,325058560.0,,,1.2552421061843628,0.0,,9.907695068113505,0.010050047874452517,3.0917653343608356e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
783a068d-6b1c-4ddf-bd33-355e6fea9abb,1gaphint_c44,django__django-11049,django__django-11049,85b1a1780e19893a6dd014f271138ef0b1d3757a43680f6035923b1c598a6091,agentic,header,14,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,85b1a1780e19893a6dd014f271138ef0b1d3757a43680f6035923b1c598a6091,85b1a1780e19893a6dd014f271138ef0b1d3757a43680f6035923b1c598a6091,2,16120,1785770358.957148,1785770423.891746,1785770423.891746,200,7337,724,4704,response,,,chatcmpl-833505329b4ab443,terminal,64.93459796905518,,,False,,,False,True,False,1,False,,1,root,2,16120,1.0,1785770358.027,0.8076440387906446,0,41,99,0.0,13450770,28337.0,726438,3050.0,0.9920598510780958,,11639808,28112.0,1514.75,0.2724552154538742,4.702480453033786e-06,0.43051835894584656,38.225247472757474,0.0,50537168896,0.0,378074562560,427819008.0,,,1.2552421061843628,0.0,,9.921298076383763,0.013603008270258954,3.179617552256807e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
4c3ac30b-73de-41b0-933d-1cf654db9f72,1gaphint_c44,sympy__sympy-11870,sympy__sympy-11870,a6c9d883281baf12f965ae4d55926019056abcb71fb6382c09b05fef18e3714e,agentic,header,15,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,da80b9062f881478237329b7c28471208055ecc46f51cf62f1808b95767fb554,11d58a8d8ce9a856710f067b5d3ee80cbc6220b13a85b4b1859c7deab810e3bd,a6c9d883281baf12f965ae4d55926019056abcb71fb6382c09b05fef18e3714e,6,28144,1785770359.1559846,1785770422.8045475,1785770422.8045475,200,10382,707,10256,response,,,chatcmpl-b1b19b81e2638017,,63.64856290817261,,,False,0.11258101463317871,1062.0,True,False,False,1,False,,1,root,2,15772,0.5604036384309267,1785770358.027,0.8076440387906446,0,41,99,0.0,13450770,28337.0,726438,3050.0,0.9920598510780958,,11639808,28112.0,1514.75,0.2724552154538742,4.702480453033786e-06,0.43051835894584656,38.225247472757474,0.0,50537168896,0.0,378074562560,427819008.0,,,1.2552421061843628,0.0,,9.921298076383763,0.013603008270258954,3.179617552256807e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
190dee02-52b7-4541-b77f-02899af6d758,1gaphint_c44,matplotlib__matplotlib-22835,matplotlib__matplotlib-22835,6a42d78244f03b7899336b68ce3dd7da94892db8ee25f804766cf317e72d1697,agentic,header,19,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,6b5b7e0a5c270202c35820fec79b764e39c68555ef969700fc0f05c3dd72e68b,b0b521075be327f1712cf5bd57fcc5ef96206e7189a51d9862b7c2a7dc5e1119,6a42d78244f03b7899336b68ce3dd7da94892db8ee25f804766cf317e72d1697,14,54677,1785770359.9894679,1785770393.4976408,1785770393.4976408,200,17375,372,17120,response,,,chatcmpl-a458fcdba3cbbdb6,file_editor,33.5081729888916,,,False,0.08543133735656738,628.0,True,False,False,1,False,,1,root,2,17422,0.3186348921850138,1785770358.027,0.8076440387906446,0,41,99,0.0,13450770,28337.0,726438,3050.0,0.9920598510780958,,11639808,28112.0,1514.75,0.2724552154538742,4.702480453033786e-06,0.43051835894584656,38.225247472757474,0.0,50537168896,0.0,378074562560,427819008.0,,,1.2552421061843628,0.0,,9.921298076383763,0.013603008270258954,3.179617552256807e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
