request_id,task_id,session_id,sequence_id,session_type,session_id_source,turn_number,turn_number_source,model,stream,path,prefix_hash,full_hash,sequence_root,num_messages,prompt_chars,ts_request_in,ts_first_byte,ts_last_byte,status_code,prompt_tokens,completion_tokens,cached_tokens,usage_source,stream_chunks,error,e2e_s,ttft_s,itl_s,streamed,gap_s,context_growth_tokens,is_resumption,prefix_seen_before,exact_resend,branch_factor,is_condensation,context_shrink_tokens,fanout,sequence_role,shared_prefix_msgs,shared_prefix_chars,shared_prefix_frac,ts,kv_cache_utilization,queue_depth,running_requests,eviction_events,eviction_events_window,prompt_tokens_total,prompt_tokens_total_delta,generation_tokens_total,generation_tokens_total_delta,prefix_cache_hit_rate,prefix_cache_hit_rate_reported,engine
f3bbee3d-0a36-4a03-94e2-c34a77d1d2a0,django__django-11422,django__django-11422,ff495d36e0603d4e208201998a24d4164ba0085638ff98641f41fadc6a57356f,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,ff495d36e0603d4e208201998a24d4164ba0085638ff98641f41fadc6a57356f,ff495d36e0603d4e208201998a24d4164ba0085638ff98641f41fadc6a57356f,2,16094,1784111760.4293044,1784111877.1466522,1784111877.1466522,200,7366.0,1097.0,,response,,,116.7173478603363,,,False,,,False,True,False,1,False,,1,root,2,16094,1.0,1784111756.161,0.3263334733305334,0,4,0,0.0,3264742,12612.0,97607,439.0,0.9768474468759911,,vllm
4504fc1a-eafa-4c36-b55f-4d3284ba9f5b,django__django-11620,django__django-11620,58bfd81bce614904f6b3a6200495cd5ff77e1870817f3e1ab226673192703424,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,58bfd81bce614904f6b3a6200495cd5ff77e1870817f3e1ab226673192703424,58bfd81bce614904f6b3a6200495cd5ff77e1870817f3e1ab226673192703424,2,16301,1784111760.4333136,1784111877.3701358,1784111877.3701358,200,7356.0,1098.0,,response,,,116.93682217597961,,,False,,,False,True,False,1,False,,1,root,2,16301,1.0,1784111756.161,0.3263334733305334,0,4,0,0.0,3264742,12612.0,97607,439.0,0.9768474468759911,,vllm
acdd46af-c22d-414d-8177-4449381219e9,django__django-10924,django__django-10924,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,2,16235,1784111760.4355009,1784111935.0114794,1784111935.0114794,200,7335.0,1805.0,,response,,,174.57597851753235,,,False,,,False,True,False,1,False,,1,root,2,16235,1.0,1784111756.161,0.3263334733305334,0,4,0,0.0,3264742,12612.0,97607,439.0,0.9768474468759911,,vllm
36b0717b-5264-4c38-9081-62f721ffca30,django__django-11019,django__django-11019,76b99724cdbddc222ef4e1615df1d983c303134cb568d10563c7143af80a26a2,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,76b99724cdbddc222ef4e1615df1d983c303134cb568d10563c7143af80a26a2,76b99724cdbddc222ef4e1615df1d983c303134cb568d10563c7143af80a26a2,2,17240,1784111760.4381099,1784111928.3875763,1784111928.3875763,200,7558.0,1725.0,,response,,,167.9494664669037,,,False,,,False,True,False,1,False,,1,root,2,17240,1.0,1784111756.161,0.3263334733305334,0,4,0,0.0,3264742,12612.0,97607,439.0,0.9768474468759911,,vllm
5990cffd-4942-4543-8ccf-59144b4e7594,django__django-11630,django__django-11630,1eb620ca0430495b8dd5bea69faa958c9d3c1d294fdf9ce7a461911e034c7a44,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,1eb620ca0430495b8dd5bea69faa958c9d3c1d294fdf9ce7a461911e034c7a44,1eb620ca0430495b8dd5bea69faa958c9d3c1d294fdf9ce7a461911e034c7a44,2,16067,1784111760.4518209,1784111862.2091758,1784111862.2091758,200,7319.0,920.0,,response,,,101.7573549747467,,,False,,,False,True,False,1,False,,1,root,2,16067,1.0,1784111756.161,0.3263334733305334,0,4,0,0.0,3264742,12612.0,97607,439.0,0.9768474468759911,,vllm
db9a19b7-84af-4ea9-999e-40b5c91c4efa,django__django-11742,django__django-11742,b67cfc7676a3aad04777446de398be04c120465920a5df169d3e2662f5a7f2d7,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,b67cfc7676a3aad04777446de398be04c120465920a5df169d3e2662f5a7f2d7,b67cfc7676a3aad04777446de398be04c120465920a5df169d3e2662f5a7f2d7,2,15732,1784111760.4565463,1784111924.1326628,1784111924.1326628,200,7228.0,1690.0,,response,,,163.67611646652222,,,False,,,False,True,False,1,False,,1,root,2,15732,1.0,1784111756.161,0.3263334733305334,0,4,0,0.0,3264742,12612.0,97607,439.0,0.9768474468759911,,vllm
6284e7a8-742c-4256-b424-ba055e41be06,django__django-11797,django__django-11797,02d7bc5dee66efaccb10f2966ac0fa90c6b34b7bd3894647d478cb636744a705,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,02d7bc5dee66efaccb10f2966ac0fa90c6b34b7bd3894647d478cb636744a705,02d7bc5dee66efaccb10f2966ac0fa90c6b34b7bd3894647d478cb636744a705,2,16217,1784111760.470528,1784111980.5629406,1784111980.5629406,200,7384.0,2262.0,,response,,,220.09241271018982,,,False,,,False,False,False,1,False,,1,root,2,16217,1.0,1784111756.161,0.3263334733305334,0,4,0,0.0,3264742,12612.0,97607,439.0,0.9768474468759911,,vllm
603038ee-c4a1-4527-8195-ff20d55e400c,django__django-11564,django__django-11564,e331d87033580e8e4f866f2e51e7c110cdfcb171d1451672e02d894ae92b05b9,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,e331d87033580e8e4f866f2e51e7c110cdfcb171d1451672e02d894ae92b05b9,e331d87033580e8e4f866f2e51e7c110cdfcb171d1451672e02d894ae92b05b9,2,16355,1784111760.4783454,1784111987.2996626,1784111987.2996626,200,7375.0,2293.0,,response,,,226.82131719589233,,,False,,,False,True,False,1,False,,1,root,2,16355,1.0,1784111756.161,0.3263334733305334,0,4,0,0.0,3264742,12612.0,97607,439.0,0.9768474468759911,,vllm
f44b0b34-f937-401a-b04e-001a5e5f2beb,django__django-11179,django__django-11179,a9a3db54a11c32cec7ba9c9576b1cd9c53c01d25589a81d92ef21858e23f08b1,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,a9a3db54a11c32cec7ba9c9576b1cd9c53c01d25589a81d92ef21858e23f08b1,a9a3db54a11c32cec7ba9c9576b1cd9c53c01d25589a81d92ef21858e23f08b1,2,15687,1784111760.491048,1784111866.7205718,1784111866.7205718,200,7232.0,977.0,,response,,,106.22952365875244,,,False,,,False,True,False,1,False,,1,root,2,15687,1.0,1784111756.161,0.3263334733305334,0,4,0,0.0,3264742,12612.0,97607,439.0,0.9768474468759911,,vllm
b35aca8c-98b5-4914-9737-60c938f21dc1,django__django-10914,django__django-10914,f13879c90b8fb44af817d5a5fa71cb0bd2716dc76cd2c6e5f0a6c57b9ec4fe92,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,f13879c90b8fb44af817d5a5fa71cb0bd2716dc76cd2c6e5f0a6c57b9ec4fe92,f13879c90b8fb44af817d5a5fa71cb0bd2716dc76cd2c6e5f0a6c57b9ec4fe92,2,16428,1784111760.4980435,1784111845.7818704,1784111845.7818704,200,7379.0,720.0,,response,,,85.28382682800293,,,False,,,False,True,False,1,False,,1,root,2,16428,1.0,1784111756.161,0.3263334733305334,0,4,0,0.0,3264742,12612.0,97607,439.0,0.9768474468759911,,vllm
24108324-4669-43f2-80c4-fd0fc985df6b,django__django-11099,django__django-11099,2ba698cb9adac380a3028a33ab9927009fbdb8d9c1c51a74b1c3bc3fd83767d0,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,2ba698cb9adac380a3028a33ab9927009fbdb8d9c1c51a74b1c3bc3fd83767d0,2ba698cb9adac380a3028a33ab9927009fbdb8d9c1c51a74b1c3bc3fd83767d0,2,16178,1784111760.5038068,1784111834.7655222,1784111834.7655222,200,7329.0,570.0,,response,,,74.26171541213989,,,False,,,False,True,False,1,False,,1,root,2,16178,1.0,1784111756.161,0.3263334733305334,0,4,0,0.0,3264742,12612.0,97607,439.0,0.9768474468759911,,vllm
2ff486df-a43d-44c5-9c1c-1a63274073c9,django__django-11001,django__django-11001,343fefcb87ccf042fc8ba135509f34b85ffb10e719a71f7f85e4f574b4ad4195,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,343fefcb87ccf042fc8ba135509f34b85ffb10e719a71f7f85e4f574b4ad4195,343fefcb87ccf042fc8ba135509f34b85ffb10e719a71f7f85e4f574b4ad4195,2,17713,1784111760.5139568,1784111834.263731,1784111834.263731,200,7671.0,563.0,,response,,,73.74977421760559,,,False,,,False,True,False,1,False,,1,root,2,17713,1.0,1784111756.161,0.3263334733305334,0,4,0,0.0,3264742,12612.0,97607,439.0,0.9768474468759911,,vllm
28ee2f65-3c25-492f-a5ef-ea83e035873b,astropy__astropy-14365,astropy__astropy-14365,9f8a0de124a202e342ec6c909134912a8a18df1147a3f401a33307e56bc0fce0,agentic,header,9,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,ab579691e4c060fd6e0707a5a81f3784686d428d896f0dfc3d8f5f7d2e1dd276,113b6dd4598dbdffb504b26f7c885151dac1d89adf649048a9cc1c9d7e00de31,9f8a0de124a202e342ec6c909134912a8a18df1147a3f401a33307e56bc0fce0,20,64751,1784111764.7076654,1784111826.7250156,1784111826.7250156,200,20473.0,457.0,,response,,,62.01735019683838,,,False,8.341646432876587,1287.0,True,False,False,1,False,,1,root,2,16831,0.25993420951027785,1784111761.161,0.2814993700125997,0,4,0,0.0,3292827,28085.0,98124,517.0,0.9901370838525904,,vllm
855cf80e-c528-4f58-b180-ab9e02cb0eb5,astropy__astropy-7746,astropy__astropy-7746,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,agentic,header,8,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,8b679c8807dcfbf68db4cf184a289ee4c26331b0a1931824520606a6c039d740,ed3d388111392cbf6d0c00855b12da1a2aac5ac1d26b3f430c753643d48312ff,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,18,60383,1784111797.277434,1784111825.037833,1784111825.037833,200,18473.0,348.0,,response,,,27.760398864746094,,,False,1.2827630043029785,2786.0,True,False,False,1,False,,1,root,2,17549,0.2906281569315867,1784111796.161,0.7190256194876102,0,23,0,0.0,3447381,28144.0,99472,849.0,0.9534508865334831,,vllm
d446702d-1acd-4e09-ab09-fa3554185d2c,astropy__astropy-14182,astropy__astropy-14182,1efce8181c2659eba7f6972f4c731cc6890c31114a81bffff3f35ff3927a0428,agentic,header,4,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,c22fce90ea38b97afc2c7209072eb804b5cd7b1da8da93322a687f57b0a9992f,a78b40f6346736b39426db9204e2479d37d9147a68e14ba726ac0e33733329d4,1efce8181c2659eba7f6972f4c731cc6890c31114a81bffff3f35ff3927a0428,10,42172,1784111804.5299654,1784111876.7758465,1784111876.7758465,200,13314.0,911.0,,response,,,72.24588108062744,,,False,8.324587106704712,1137.0,True,False,False,1,False,,1,root,2,17387,0.4122877738784027,1784111801.161,0.6896262074758505,0,22,0,0.0,3447381,0.0,100654,1182.0,0.8756563633410924,,vllm
8b2add0d-42f4-451a-8f9e-75a94b1d41a0,astropy__astropy-7746,astropy__astropy-7746,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,agentic,header,9,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,19ccb46dc3993ce55f67ec3963ec9160f0838cd0bf90531ed3483d4b1e331eb9,217158e9eff659aaad2e2d4df505422b0566a70834109ef31b77510fd1327a51,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,20,62917,1784111825.2040195,1784111855.4018312,1784111855.4018312,200,19051.0,408.0,,response,,,30.197811603546143,,,False,0.16618657112121582,578.0,True,False,False,1,False,,1,root,2,17549,0.27892302557337445,1784111821.161,0.7867492650146997,0,23,0,0.0,3479168,0.0,106533,1587.0,,,vllm
38cbd69a-5dbd-4aa5-81c0-f01aeb5651d1,astropy__astropy-12907,astropy__astropy-12907,a78f6a7b1fb8fec7dc7851f95dcc8e9d9f939fdaf8186e1ffeb1515daf0919c2,agentic,header,7,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,af5e2aa783ef1ed5831bf48f05f51ef933483bccb4de84dc9647227bbc0316a5,1e4f7450c5974576c03e9a46ea0777c715a8c137e42de093d29a21676164822d,a78f6a7b1fb8fec7dc7851f95dcc8e9d9f939fdaf8186e1ffeb1515daf0919c2,16,55578,1784111826.60633,1784111879.3805094,1784111879.3805094,200,16746.0,652.0,,response,,,52.774179458618164,,,False,0.16761064529418945,838.0,True,False,False,1,False,,1,root,2,16722,0.3008744467235237,1784111826.161,0.7412851742965141,0,22,0,0.0,3479168,0.0,108085,1552.0,,,vllm
58b8d4f0-8707-4edc-8808-f5e8f1d538f5,django__django-11001,django__django-11001,343fefcb87ccf042fc8ba135509f34b85ffb10e719a71f7f85e4f574b4ad4195,agentic,header,1,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,4b3952dbf94f5f0c57507bde50f6585646938697a6e2028acef691defd803280,0e8692ce14842fee00445fa98853ac43b0982eddf9ba5e9ad55319f9df10580e,343fefcb87ccf042fc8ba135509f34b85ffb10e719a71f7f85e4f574b4ad4195,4,20832,1784111834.3337426,1784111889.877338,1784111889.877338,200,8252.0,677.0,,response,,,55.54359531402588,,,False,0.07001161575317383,581.0,True,False,False,1,False,,1,root,2,17713,0.8502784178187404,1784111831.161,0.6464720705585889,0,21,0,0.0,3514965,35797.0,109416,1331.0,0.9864513786071458,,vllm
4e9a371e-ff85-4207-b9df-35c6d5ace035,astropy__astropy-14995,astropy__astropy-14995,b0467d3192bf7bc69370318e05919da10a8b2c800ed75c9d23fa26cd45819d1d,agentic,header,5,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,04a81588067edbcd05b40607c1130ff0a5d3283042162fdbb3795085c599e222,6c8325c75b61c1f84782fb9dc5c726a88e176c728497243aa0e414b1b6524090,b0467d3192bf7bc69370318e05919da10a8b2c800ed75c9d23fa26cd45819d1d,12,42703,1784111837.385514,1784111861.6940615,1784111861.6940615,200,13356.0,295.0,,response,,,24.308547496795654,,,False,17.933669567108154,744.0,True,False,False,1,False,,1,root,2,17981,0.42107111912512,1784111836.161,0.6563418731625368,0,21,0,0.0,3514965,0.0,110970,1554.0,,,vllm
a4a42f35-5ab0-4e3f-9a6a-092571061b34,django__django-11283,django__django-11283,1330c86690a0e4d13998c8fcf649f54b01ea4170ad245d3ca6ba78f643f54fc3,agentic,header,1,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,292a7868482099965f1f43b833d862dcd0fc87f06e50f42f05dd08f01e070c5f,09008a2f7d1038539fd3117d75f504c1505e8aa1e1a22a8ab364ed877368b9d2,1330c86690a0e4d13998c8fcf649f54b01ea4170ad245d3ca6ba78f643f54fc3,4,20296,1784111838.7357218,1784111902.8834581,1784111902.8834581,200,8100.0,778.0,,response,,,64.14773631095886,,,False,0.08235549926757812,660.0,True,False,False,1,False,,1,root,2,16607,0.8182400472999606,1784111836.161,0.6563418731625368,0,21,0,0.0,3514965,0.0,110970,1554.0,,,vllm
ff67397f-979c-4390-8be1-399f128f7343,django__django-11039,django__django-11039,e461234caac78163140c5d0e58ad39b613be651bdcab8f04ca2c97c6f4345225,agentic,header,1,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,b08ee3e4d58d0ee7e928442173d8b9e876c1bd248c57b6d0a3383ee828f754e7,29c4f167126b006560cfeaccf254474d754e6437449049c12a679ded58014624,e461234caac78163140c5d0e58ad39b613be651bdcab8f04ca2c97c6f4345225,4,19621,1784111838.8668907,1784111876.0169098,1784111876.0169098,200,8011.0,444.0,,response,,,37.15001916885376,,,False,0.07645106315612793,663.0,True,False,False,1,False,,1,root,2,16291,0.8302838795168442,1784111836.161,0.6563418731625368,0,21,0,0.0,3514965,0.0,110970,1554.0,,,vllm
c246d6a2-df2b-4380-b62b-b0273881ef7f,django__django-11815,django__django-11815,703165170c23cc421661db9a7acafc1c12f35b28ba2227bfc0c635cbd6c4fc35,agentic,header,1,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,c3e559c2b73ca523ef4e2300225f546c24294f14330f0cb339f78978d922ec7a,d9771ecfa77d65a402f26bdca3cae9e0280bf4e3014db34003ae955fe6b0bc46,703165170c23cc421661db9a7acafc1c12f35b28ba2227bfc0c635cbd6c4fc35,4,20766,1784111841.04949,1784111922.8913448,1784111922.8913448,200,8208.0,1009.0,,response,,,81.84185481071472,,,False,0.06559371948242188,684.0,True,False,False,1,False,,1,root,2,17038,0.8204757777135703,1784111836.161,0.6563418731625368,0,21,0,0.0,3514965,0.0,110970,1554.0,,,vllm
839bde0b-c6a3-4179-bb32-0d44979c0bed,django__django-10914,django__django-10914,f13879c90b8fb44af817d5a5fa71cb0bd2716dc76cd2c6e5f0a6c57b9ec4fe92,agentic,header,1,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1f739755a0c0a7892e9887080583ace06296df0821124cb7cbae6c257ce510bc,cdec652d7f7995e8bfdad3cccc320f362fe9b6be0120abcb934444ddc8ba499f,f13879c90b8fb44af817d5a5fa71cb0bd2716dc76cd2c6e5f0a6c57b9ec4fe92,4,20230,1784111845.8605645,1784111882.1845293,1784111882.1845293,200,8191.0,429.0,,response,,,36.32396483421326,,,False,0.07869410514831543,812.0,True,False,False,1,False,,1,root,2,16428,0.8120612951062778,1784111841.161,0.6794414111717766,0,20,0,0.0,3536573,21608.0,112333,1363.0,0.9914846353202518,,vllm
344954d7-7497-4ec3-bb32-726d8d16bafe,astropy__astropy-7746,astropy__astropy-7746,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,agentic,header,10,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,d25d3f91c3947664c37e257b73889ae9968686e185185d881077e5f04a124134,57027b0d79054dbfa5266321f1db9de84f466a12cc012d51c84bc56be5ecde8a,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,22,76173,1784111857.1737835,1784111886.2197542,1784111886.2197542,200,22615.0,318.0,,response,,,29.045970678329468,,,False,1.7719523906707764,3564.0,True,False,False,1,False,,1,root,2,17549,0.23038346920824965,1784111856.161,0.7303653926921462,0,21,0,0.0,3569083,0.0,116626,1512.0,,,vllm
c256860d-24f1-4759-ae81-11e407b96d7f,django__django-11179,django__django-11179,a9a3db54a11c32cec7ba9c9576b1cd9c53c01d25589a81d92ef21858e23f08b1,agentic,header,1,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,86a9f6f233e1e4cb07a20870f9a24c9d5c1d0c6edf998c43a53586b12b0a6053,5e2358dd3b00e2dddc264e95e6b1cc5759466e535eee2ed9f863e406066be0a6,a9a3db54a11c32cec7ba9c9576b1cd9c53c01d25589a81d92ef21858e23f08b1,4,20579,1784111866.7842145,1784111905.1036334,1784111905.1036334,200,8227.0,448.0,,response,,,38.31941890716553,,,False,0.06364274024963379,995.0,True,False,False,1,False,,1,root,2,15687,0.762281937897857,1784111866.161,0.6597018059638807,0,18,0,0.0,3591698,22615.0,118717,986.0,,,vllm
ac26464d-f3a4-46fe-a50a-8d858497822e,astropy__astropy-14995,astropy__astropy-14995,b0467d3192bf7bc69370318e05919da10a8b2c800ed75c9d23fa26cd45819d1d,agentic,header,6,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,26a507fba8840ea5ab92baae1e1bc37fce4c5a359199896502b48526a31ba8c0,a7ceffe2c380ba625de0544e3c51eb887e3274dcb2850f94d4760f9f7ed88bf4,b0467d3192bf7bc69370318e05919da10a8b2c800ed75c9d23fa26cd45819d1d,14,47977,1784111870.1198554,1784111904.8788188,1784111904.8788188,200,14610.0,401.0,,response,,,34.75896334648132,,,False,8.425793886184692,1254.0,True,False,False,1,False,,1,root,2,17981,0.3747837505471372,1784111866.161,0.6597018059638807,0,18,0,0.0,3591698,22615.0,118717,986.0,,,vllm
33d4c106-d9a6-434b-bca8-5f1d84253fe5,astropy__astropy-14365,astropy__astropy-14365,9f8a0de124a202e342ec6c909134912a8a18df1147a3f401a33307e56bc0fce0,agentic,header,10,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,70bf7316c2d7859fd77c222b407478de6e844cd7e7ee6f49f2d96b7f78e0add3,d9d15176f02d1cd35a0e18d0c2767e22a8ee6d100140339de6bc7d3c18bb00d5,9f8a0de124a202e342ec6c909134912a8a18df1147a3f401a33307e56bc0fce0,22,71479,1784111870.9775982,1784111929.681419,1784111929.681419,200,22036.0,706.0,,response,,,58.70382070541382,,,False,44.25258255004883,1563.0,True,False,False,1,False,,1,root,2,16831,0.2354677597616083,1784111866.161,0.6597018059638807,0,18,0,0.0,3591698,22615.0,118717,986.0,,,vllm
42f0a949-1863-4bda-bec6-cdd6b7e211c4,django__django-11049,django__django-11049,85b1a1780e19893a6dd014f271138ef0b1d3757a43680f6035923b1c598a6091,agentic,header,1,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,a8021c30884d8dd47fecb13be02e4467c36ece2fef1d4e1bcd6b16ce1bab797a,6bf7f50eab01188b049ee5bd458cfd63094ee7eb0026a560ce511a5d04d5bb14,85b1a1780e19893a6dd014f271138ef0b1d3757a43680f6035923b1c598a6091,4,21156,1784111872.9707034,1784111906.44021,1784111906.44021,200,8399.0,401.0,,response,,,33.46950674057007,,,False,0.08255410194396973,1066.0,True,False,False,1,False,,1,root,2,16120,0.7619587823785214,1784111871.161,0.6675766484670307,0,18,0,0.0,3599925,8227.0,119920,1203.0,0.9976905311778291,,vllm
15d7b7d6-50c0-4ccb-a00b-511205b55734,django__django-11039,django__django-11039,e461234caac78163140c5d0e58ad39b613be651bdcab8f04ca2c97c6f4345225,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,3f55e8836c33a0c28f93df6252e9f3a299b34c207b4da1cb388cb64e1bbe8153,10709d03f0c82150a985fdd47c911334781b2911a957e7bbed8e77869e00fa46,e461234caac78163140c5d0e58ad39b613be651bdcab8f04ca2c97c6f4345225,6,22249,1784111876.076878,1784111897.7383986,1784111897.7383986,200,8523.0,264.0,,response,,,21.66152048110962,,,False,0.05996823310852051,512.0,True,False,False,1,False,,1,root,2,16291,0.732212683716122,1784111871.161,0.6675766484670307,0,18,0,0.0,3599925,8227.0,119920,1203.0,0.9976905311778291,,vllm
53885e48-3da3-4b58-aad6-f44d916d2863,django__django-11422,django__django-11422,ff495d36e0603d4e208201998a24d4164ba0085638ff98641f41fadc6a57356f,agentic,header,1,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,2bc593952829182414ce87ad107f20bd3a1f8023883e19a32b9a4e1775ee47b3,5c03dd84ff019e1f46acdcb1faaef195c89e113ccad7f20c4f0041c2f1ded900,ff495d36e0603d4e208201998a24d4164ba0085638ff98641f41fadc6a57356f,4,21234,1784111877.213528,1784111936.3305469,1784111936.3305469,200,8481.0,723.0,,response,,,59.117018938064575,,,False,0.06687569618225098,1115.0,True,False,False,1,False,,1,root,2,16094,0.7579353866440615,1784111876.161,0.8518479630407392,0,20,0,0.0,3644970,45045.0,120689,769.0,0.9533577533577534,,vllm
ec8a15d1-0765-4df7-a5ef-d97cdfc0401a,astropy__astropy-12907,astropy__astropy-12907,a78f6a7b1fb8fec7dc7851f95dcc8e9d9f939fdaf8186e1ffeb1515daf0919c2,agentic,header,8,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,a22223ab2f17847a5ec22ce59d721ba46d6a849c059d1331761b291be17545e6,c496c3446aa441e881d94774497e4b067cc45543c225b9924886a3982d7b4263,a78f6a7b1fb8fec7dc7851f95dcc8e9d9f939fdaf8186e1ffeb1515daf0919c2,18,60520,1784111882.6424088,1784111915.0857458,1784111915.0857458,200,17860.0,389.0,,response,,,32.443336963653564,,,False,3.261899471282959,1114.0,True,False,False,1,False,,1,root,2,16722,0.276305353602115,1784111881.161,0.7726795464090719,0,18,0,0.0,3661974,17004.0,121885,1196.0,0.9936485532815809,,vllm
964b6c95-b262-4ca9-9919-591a84e880ce,django__django-11583,django__django-11583,4c86059b827353e700caeb435b39973996039d8b05adea04e2ad75e688c9c6a8,agentic,header,1,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1a06b2273e11c734fb02de9546a71eeab4a4b9f2af21bf5cc8d0a75dfaf834e6,c7951a24ed4583f573b90adb793e0709014babe45ad274c1e63c7829a8fa5a5d,4c86059b827353e700caeb435b39973996039d8b05adea04e2ad75e688c9c6a8,4,25938,1784111884.9468422,1784111921.0143027,1784111921.0143027,200,9773.0,448.0,,response,,,36.06746053695679,,,False,0.08885645866394043,1218.0,True,False,False,1,False,,1,root,2,20195,0.7785874007248053,1784111881.161,0.7726795464090719,0,18,0,0.0,3661974,17004.0,121885,1196.0,0.9936485532815809,,vllm
d458432c-8e7e-46e0-abd3-58cb78e1540b,django__django-10914,django__django-10914,f13879c90b8fb44af817d5a5fa71cb0bd2716dc76cd2c6e5f0a6c57b9ec4fe92,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,ce8440b36ffc53619e730ee3134472712731f1c958fe2741ed97eb42193939bf,a631f678c467b17867ca097bf45b96716bd746a78fda8f301f973d1841c0e98b,f13879c90b8fb44af817d5a5fa71cb0bd2716dc76cd2c6e5f0a6c57b9ec4fe92,6,22852,1784111886.2175238,1784111954.9631505,1784111954.9631505,200,8746.0,854.0,,response,,,68.74562668800354,,,False,4.032994508743286,555.0,True,False,False,1,False,,1,root,2,16428,0.7188867495186417,1784111886.161,0.7571398572028559,0,17,0,0.0,3679834,17860.0,122973,1088.0,0.9737961926091825,,vllm
