request_id,run_id,task_id,session_id,sequence_id,session_type,session_id_source,turn_number,turn_number_source,model,stream,path,prefix_hash,full_hash,sequence_root,num_messages,prompt_chars,ts_request_in,ts_first_byte,ts_last_byte,status_code,error,prompt_tokens,completion_tokens,cached_tokens,usage_source,stream_chunks,response_id,tool_called,e2e_s,ttft_s,itl_s,streamed,gap_s,context_growth_tokens,is_resumption,prefix_seen_before,exact_resend,branch_factor,is_condensation,context_shrink_tokens,fanout,sequence_role,shared_prefix_msgs,shared_prefix_chars,shared_prefix_frac,ts,kv_cache_utilization,queue_depth,running_requests,eviction_events,eviction_events_window,prompt_tokens_total,prompt_tokens_total_delta,generation_tokens_total,generation_tokens_total_delta,prefix_cache_hit_rate,prefix_cache_hit_rate_reported,cached_tokens_total,cached_tokens_total_delta,prefill_recompute_tokens_mean,ttft_server_s_mean,queue_time_s_mean,prefill_time_s_mean,decode_time_s_mean,external_prefix_cache_hit_rate,offload_load_bytes,offload_load_bytes_delta,offload_store_bytes,offload_store_bytes_delta,offload_load_time_s_mean,offload_alloc_failures,offload_alloc_failures_delta,engine
2f4b65d8-eca4-480a-a7b4-29f90cf99f4a,rtxdn1,astropy__astropy-12907,astropy__astropy-12907,a78f6a7b1fb8fec7dc7851f95dcc8e9d9f939fdaf8186e1ffeb1515daf0919c2,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,25178c9bfeabfbf54531b10a0c9d3ffa50bcff76dd72413137ae070e949ff38b,1a1cb18232e56a0de24e2ab4396bba0d1d31c6ea6ca15ce993a9f78f20b8afe0,a78f6a7b1fb8fec7dc7851f95dcc8e9d9f939fdaf8186e1ffeb1515daf0919c2,4,21273,1785750765.9231296,1785750805.191466,1785750805.191466,200.0,,8310.0,710.0,8288.0,response,,chatcmpl-9320071515b8c3cb,terminal,39.26833653450012,,,False,0.1805424690246582,816.0,True,False,False,1,False,,1,root,2,16722,0.7860668452968552,1785750763.383,0.3903023388476897,0,40,0,0.0,386078,31121.0,26664,3302.0,0.7783811574178208,,248768,24224.0,2772.6666666666665,0.5459574063618978,4.447832363347213,2.4301103741551437,38.72890110810598,0.0,,,18519949312.0,1136656384.0,,,,vllm
8ab96911-fe35-4eed-810e-5d165d20a7a7,rtxdn1,django__django-10914,django__django-10914,f13879c90b8fb44af817d5a5fa71cb0bd2716dc76cd2c6e5f0a6c57b9ec4fe92,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,70906e5e62c0208df16d469510a02e83e3f56c2218675082fced2def33ab8416,fc0cf3089924b1b6e50090b0f85ff4c4d5777cd4f0e7e82e793a4e1e57e527b1,f13879c90b8fb44af817d5a5fa71cb0bd2716dc76cd2c6e5f0a6c57b9ec4fe92,4,20782,1785750766.211506,1785750783.7240648,1785750783.7240648,200.0,,8283.0,320.0,8176.0,response,,chatcmpl-956786bb1fa63d7d,terminal,17.512558937072754,,,False,0.190047025680542,900.0,True,False,False,1,False,,1,root,2,16428,0.7904917717255318,1785750763.383,0.3903023388476897,0,40,0,0.0,386078,31121.0,26664,3302.0,0.7783811574178208,,248768,24224.0,2772.6666666666665,0.5459574063618978,4.447832363347213,2.4301103741551437,38.72890110810598,0.0,,,18519949312.0,1136656384.0,,,,vllm
3a204112-a164-42ea-b694-315ed3669478,rtxdn1,pydata__xarray-4248,pydata__xarray-4248,6fed2d7f2da2141903c6d7fc12f3a82754e11fc936fb1f166ce1e1d81528c889,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,2779fdb346c10231f0c25bd19e93ee929a0d4bdf504a912b28860f09219e8f98,5796232a6e57532285b5a0f5bf540eb12a0bce537dbeb76ce04159d8dd61c786,6fed2d7f2da2141903c6d7fc12f3a82754e11fc936fb1f166ce1e1d81528c889,4,20548,1785750766.4322326,1785750792.964029,1785750792.964029,200.0,,8262.0,462.0,8240.0,response,,chatcmpl-ac2b143f489efdc3,terminal,26.5317964553833,,,False,0.18189740180969238,830.0,True,False,False,1,False,,1,root,2,16323,0.7943838816429822,1785750763.383,0.3903023388476897,0,40,0,0.0,386078,31121.0,26664,3302.0,0.7783811574178208,,248768,24224.0,2772.6666666666665,0.5459574063618978,4.447832363347213,2.4301103741551437,38.72890110810598,0.0,,,18519949312.0,1136656384.0,,,,vllm
93553e19-a6a6-4632-8845-66163f890cff,rtxdn1,sympy__sympy-11897,sympy__sympy-11897,bb5fea3fa54e1a5cc7b43310dec7346fe857bf6b57f8c4fc6965baa8673488f4,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,e700b219de85d4040ab9839b0c35c08e1972c41bd1f9d4c76fc36887c17d025d,8918a6c24e4f52de13fa2420b47d657f539ff22d914fc92a5d4847c47e69b6eb,bb5fea3fa54e1a5cc7b43310dec7346fe857bf6b57f8c4fc6965baa8673488f4,4,20398,1785750766.661708,1785750792.311935,1785750792.311935,200.0,,8224.0,445.0,8192.0,response,,chatcmpl-b95e47f6dda34e04,terminal,25.650226831436157,,,False,0.21302485466003418,828.0,True,False,False,1,False,,1,root,2,16072,0.787920384351407,1785750763.383,0.3903023388476897,0,40,0,0.0,386078,31121.0,26664,3302.0,0.7783811574178208,,248768,24224.0,2772.6666666666665,0.5459574063618978,4.447832363347213,2.4301103741551437,38.72890110810598,0.0,,,18519949312.0,1136656384.0,,,,vllm
cd9b7236-d589-4dcd-82e4-a6f1ee16c4e5,rtxdn1,scikit-learn__scikit-learn-10949,scikit-learn__scikit-learn-10949,f5da3cfc215712d0b4bd57613aba4d97a331cc0df7d64fddaeb13700f62ca058,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,0adf278d7cd803a0d7a94f25c076f2dac328527cfc418e15e7bbce0933f904c8,7aa24336589f2fb6dd8a5024cf8ba88416d54ca31c77ea6294b0c47ef0cd611c,f5da3cfc215712d0b4bd57613aba4d97a331cc0df7d64fddaeb13700f62ca058,4,21115,1785750768.184823,1785750834.7126465,1785750834.7126465,200.0,,8520.0,1123.0,8496.0,response,,chatcmpl-9269b700c3170196,terminal,66.52782344818115,,,False,0.16844749450683594,859.0,True,False,False,1,False,,1,root,2,16996,0.8049254084773857,1785750763.383,0.3903023388476897,0,40,0,0.0,386078,31121.0,26664,3302.0,0.7783811574178208,,248768,24224.0,2772.6666666666665,0.5459574063618978,4.447832363347213,2.4301103741551437,38.72890110810598,0.0,,,18519949312.0,1136656384.0,,,,vllm
95de257c-b217-4923-8a3e-0f9fdb86f66b,rtxdn1,sphinx-doc__sphinx-11445,sphinx-doc__sphinx-11445,fbfd51e7dd13bacdae5896952eb80684993bf9d2e4b329c95d2c86f2005944d2,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,7cc256dfc83f849003fc9d03f07dbca196895ad5efb7d3b2ff1507d27254ad0e,b2ad4e6646e235c5517ada2128bae9ff1b89e2ead669bd4ab20b890a4f63f2ab,fbfd51e7dd13bacdae5896952eb80684993bf9d2e4b329c95d2c86f2005944d2,4,22226,1785750768.3794594,1785750812.7404404,1785750812.7404404,200.0,,8750.0,767.0,8528.0,response,,chatcmpl-823cda0db45197f5,terminal,44.36098098754883,,,False,1.1307952404022217,1033.0,True,False,False,1,False,,1,root,2,17343,0.7803023486007379,1785750763.383,0.3903023388476897,0,40,0,0.0,386078,31121.0,26664,3302.0,0.7783811574178208,,248768,24224.0,2772.6666666666665,0.5459574063618978,4.447832363347213,2.4301103741551437,38.72890110810598,0.0,,,18519949312.0,1136656384.0,,,,vllm
8abb2e1a-073c-4429-a23d-ba365f0df8a9,rtxdn1,sympy__sympy-11870,sympy__sympy-11870,a6c9d883281baf12f965ae4d55926019056abcb71fb6382c09b05fef18e3714e,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,dc63af378b694f441f78ffdce8068ee4b38be8183ca93fc118980d78ffc931b7,aded0ecb16b5a14d4ae2fa58f712c429126c8aa27cb5131333caad01c8adbeba,a6c9d883281baf12f965ae4d55926019056abcb71fb6382c09b05fef18e3714e,4,19365,1785750768.6020162,1785750810.631426,1785750810.631426,200.0,,8167.0,729.0,8144.0,response,,chatcmpl-ab1681e62def188e,file_editor,42.029409885406494,,,False,0.1693115234375,875.0,True,False,False,1,False,,1,root,2,15772,0.8144590756519494,1785750768.383,0.4058185966913862,0,40,0,0.0,413371,27293.0,30635,3971.0,0.9068992049243396,,273520,24752.0,1999.0,0.26665504773457843,4.854260263343652,2.449222948402165,30.92814073804766,0.0,,,19073597440.0,553648128.0,,,,vllm
00dc32a2-92c1-4fd9-a99b-fea5a48a91b4,rtxdn1,psf__requests-2674,psf__requests-2674,3a19a901ba0ea82d8cff0abca9bb3b279b212ad321c940fafad0359794252a13,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,3a19a901ba0ea82d8cff0abca9bb3b279b212ad321c940fafad0359794252a13,3a19a901ba0ea82d8cff0abca9bb3b279b212ad321c940fafad0359794252a13,2,15917,1785750768.7433152,1785750822.8580117,1785750822.8580117,200.0,,7278.0,935.0,4704.0,response,,chatcmpl-8078a29ef30167ca,,54.11469650268555,,,False,,,False,True,False,1,False,,1,root,2,15917,1.0,1785750768.383,0.4058185966913862,0,40,0,0.0,413371,27293.0,30635,3971.0,0.9068992049243396,,273520,24752.0,1999.0,0.26665504773457843,4.854260263343652,2.449222948402165,30.92814073804766,0.0,,,19073597440.0,553648128.0,,,,vllm
67bc29a2-f6ae-4d73-a66b-4d8ce723b6db,rtxdn1,pylint-dev__pylint-6506,pylint-dev__pylint-6506,58a0a8f1b104c8c2a1aada2f047a9f30202e24c4fa02d8030d2c604130bc47e8,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,3ceaefdf82d79577a18c4b5c3c5dca82e5d49a985c605b956ae099711da9ef2f,1b66dabb33f05374fde736c8952ccd390f6edd5f6c07c6df55ac31d97ac9ca80,58a0a8f1b104c8c2a1aada2f047a9f30202e24c4fa02d8030d2c604130bc47e8,4,22593,1785750771.7065582,1785750830.4783008,1785750830.4783008,200.0,,8773.0,981.0,8576.0,response,,chatcmpl-8f01c01574f64481,file_editor,58.77174258232117,,,False,1.0645999908447266,1091.0,True,False,False,1,False,,1,root,2,17191,0.7608993936174921,1785750768.383,0.4058185966913862,0,40,0,0.0,413371,27293.0,30635,3971.0,0.9068992049243396,,273520,24752.0,1999.0,0.26665504773457843,4.854260263343652,2.449222948402165,30.92814073804766,0.0,,,19073597440.0,553648128.0,,,,vllm
0501d287-4300-4b00-bc4f-e9cc54286d47,rtxdn1,astropy__astropy-14995,astropy__astropy-14995,b0467d3192bf7bc69370318e05919da10a8b2c800ed75c9d23fa26cd45819d1d,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,e42169a8c1f64d151081807cb99368c58441305057120a4cd714eea5c860ecc9,68d53fc8de83a92fc190f37269ecbfa36a346aa90107cbc1b97598a88f059e01,b0467d3192bf7bc69370318e05919da10a8b2c800ed75c9d23fa26cd45819d1d,4,22696,1785750773.048168,1785750804.4986646,1785750804.4986646,200.0,,8888.0,552.0,8864.0,response,,chatcmpl-a7e0b7267a3cb68e,terminal,31.450496673583984,,,False,0.01972031593322754,968.0,True,False,False,1,False,,1,root,2,17981,0.7922541416989778,1785750768.383,0.4058185966913862,0,40,0,0.0,413371,27293.0,30635,3971.0,0.9068992049243396,,273520,24752.0,1999.0,0.26665504773457843,4.854260263343652,2.449222948402165,30.92814073804766,0.0,,,19073597440.0,553648128.0,,,,vllm
ee477285-ed88-493b-a08e-1f16aa287a45,rtxdn1,pallets__flask-4045,pallets__flask-4045,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,agentic,header,4,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,d6e34158df8b8daa1df9e3eacb8e678776cad60ce39695373caca49761c597c5,e3d6d988921d9aacadb56d693ec5c899148b3781e82f9ccf32f395f98e42af40,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,8,49302,1785750775.159712,1785750817.4086308,1785750817.4086308,200.0,,16266.0,701.0,10752.0,response,,chatcmpl-a68e7c38c2006efa,file_editor,42.248918771743774,,,False,0.025136709213256836,5763.0,True,False,False,1,False,,1,root,2,15630,0.3170256784714616,1785750773.383,0.4121696139950561,0,40,0,0.0,487630,74259.0,34441,3806.0,0.9588063399722593,,344720,71200.0,2868.777777777778,0.18606490559047492,5.803971670981911,2.547275763832861,47.23371463113775,0.0,,,20319305728.0,1245708288.0,,,,vllm
83796dc3-f115-4af6-b3a0-740047b19d70,rtxdn1,pytest-dev__pytest-11148,pytest-dev__pytest-11148,59fbbd19449e8444a972f284eae8061de2ef317ef47f9560cd6e57d8b9258bf4,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,e9707010103d35edddee8f7b907bd9f305fd476a081e598ccdcc9be4d39c72f5,26385781c10335b65fa1f87d0a55d992c13173e6af2702790469b93656f4e4be,59fbbd19449e8444a972f284eae8061de2ef317ef47f9560cd6e57d8b9258bf4,4,23853,1785750776.9078813,1785750821.6954138,1785750821.6954138,200.0,,8952.0,769.0,8928.0,response,,chatcmpl-b004e28e89d5141d,file_editor,44.787532567977905,,,False,0.01775050163269043,1018.0,True,False,False,1,False,,1,root,2,18694,0.7837169328805601,1785750773.383,0.4121696139950561,0,40,0,0.0,487630,74259.0,34441,3806.0,0.9588063399722593,,344720,71200.0,2868.777777777778,0.18606490559047492,5.803971670981911,2.547275763832861,47.23371463113775,0.0,,,20319305728.0,1245708288.0,,,,vllm
651060f2-0b35-4e70-9a8d-97af76ed8e8d,rtxdn1,pytest-dev__pytest-11143,pytest-dev__pytest-11143,5e2613091c57f1bc0159cdb9555411835177971d1fdb67e376ebc05524e06ac7,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,a60dc2a5c32d1c35400d5dccf44e4819b95bcd7dd700095379a937df12a2dc50,730fc2a0682d160b14d22bf9dbb3a1356d1eea8efeae30d7581960c1fceea76c,5e2613091c57f1bc0159cdb9555411835177971d1fdb67e376ebc05524e06ac7,4,25565,1785750778.0353878,1785750847.552416,1785750847.552416,200.0,,10043.0,1120.0,10016.0,response,,chatcmpl-af2694c9168e85a2,file_editor,69.51702833175659,,,False,0.01794576644897461,1043.0,True,False,False,1,False,,1,root,2,20774,0.8125953451985136,1785750773.383,0.4121696139950561,0,40,0,0.0,487630,74259.0,34441,3806.0,0.9588063399722593,,344720,71200.0,2868.777777777778,0.18606490559047492,5.803971670981911,2.547275763832861,47.23371463113775,0.0,,,20319305728.0,1245708288.0,,,,vllm
e7f2cb1f-467a-4a61-a9b9-780a1dae7a84,rtxdn1,psf__requests-2317,psf__requests-2317,3846717111b46438dc2440889a3de3f17a616e96091939b11e7160cff1b5b1f8,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,5e4a059cb4f80ba73941d11d7897ec625108f83e3b4493029b96d1bbca0b74f9,6d1d9244948a8720b4d551ebc229c91dbb971f0824f8ddfa1c6993fbbae7c90f,3846717111b46438dc2440889a3de3f17a616e96091939b11e7160cff1b5b1f8,4,21174,1785750778.1726904,1785750810.2347791,1785750810.2347791,200.0,,8434.0,547.0,8400.0,response,,chatcmpl-b431dfe95e5590e1,terminal,32.06208872795105,,,False,0.29691314697265625,1050.0,True,False,False,1,False,,1,root,2,16261,0.7679701520732974,1785750773.383,0.4121696139950561,0,40,0,0.0,487630,74259.0,34441,3806.0,0.9588063399722593,,344720,71200.0,2868.777777777778,0.18606490559047492,5.803971670981911,2.547275763832861,47.23371463113775,0.0,,,20319305728.0,1245708288.0,,,,vllm
c71572fe-ca3f-46c9-bce3-29dc86a0364c,rtxdn1,mwaskom__seaborn-2848,mwaskom__seaborn-2848,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,fdaee5fce5e942d24785f7cc2d2e1de5a67d8515372bf54718b11a49ed32582b,1a2caf1e5a040cbf0b0369c52fe9c858657f11e762901e330743b92a75b7e37b,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,4,21553,1785750779.1721969,1785750812.6356833,1785750812.6356833,200.0,,8483.0,566.0,8464.0,response,,chatcmpl-88bf9b885181272d,file_editor,33.463486433029175,,,False,0.20311832427978516,1068.0,True,False,False,1,False,,1,root,2,16385,0.760218995035494,1785750778.383,0.4227799961969956,0,40,0,0.0,505291,17661.0,38694,4253.0,0.9874865522903573,,362160,17440.0,3097.0,0.13900756835940342,0.6028188839554858,1.300778592005372,59.25423300592229,0.0,,,20587741184.0,268435456.0,,,,vllm
eb56e735-ac92-4f19-a36d-118c5808d80a,rtxdn1,pydata__xarray-4493,pydata__xarray-4493,39c06202587c36c152faa7f6728562c95d944af3a8ce3dc3542b9aa20770624f,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,39c06202587c36c152faa7f6728562c95d944af3a8ce3dc3542b9aa20770624f,39c06202587c36c152faa7f6728562c95d944af3a8ce3dc3542b9aa20770624f,2,17983,1785750779.3576808,1785750841.0376766,1785750841.0376766,200.0,,7979.0,998.0,4704.0,response,,chatcmpl-9a7c3bc5b3db6d4d,think,61.67999577522278,,,False,,,False,True,False,1,False,,1,root,2,17983,1.0,1785750778.383,0.4227799961969956,0,40,0,0.0,505291,17661.0,38694,4253.0,0.9874865522903573,,362160,17440.0,3097.0,0.13900756835940342,0.6028188839554858,1.300778592005372,59.25423300592229,0.0,,,20587741184.0,268435456.0,,,,vllm
cb8f773c-7e49-415b-8705-3cec5a33c83c,rtxdn1,psf__requests-1963,psf__requests-1963,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,381572fd27c942d086e5e19818e63512effb0bb3993b90e47526ce156bfa6536,b4fa6df9f9284fde58d961e04dfd04a89b712a81e9477f9a50cf2c8cf9a4999f,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,4,21407,1785750781.0251822,1785750815.7988653,1785750815.7988653,200.0,,8448.0,599.0,8416.0,response,,chatcmpl-9067ac4adfa6e386,file_editor,34.773683071136475,,,False,0.1662914752960205,1100.0,True,False,False,1,False,,1,root,2,16095,0.7518568692483767,1785750778.383,0.4227799961969956,0,40,0,0.0,505291,17661.0,38694,4253.0,0.9874865522903573,,362160,17440.0,3097.0,0.13900756835940342,0.6028188839554858,1.300778592005372,59.25423300592229,0.0,,,20587741184.0,268435456.0,,,,vllm
f065af76-13a0-4b4b-bcd6-c0c15f174217,rtxdn1,pylint-dev__pylint-5859,pylint-dev__pylint-5859,a81963ae8de5718c06794c09dc1aa80665637004462c81f06869c80501c21d56,agentic,header,3,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,5402eb12e1f3cb2271281657e281fd27ea11f67d0beda91ce558c54da36190e2,1f81c8be1bd363d2897f34c252e540a210b1a600756118cd72cb11861423819e,a81963ae8de5718c06794c09dc1aa80665637004462c81f06869c80501c21d56,6,31427,1785750781.454987,1785750831.9003413,1785750831.9003413,200.0,,11448.0,832.0,8592.0,response,,chatcmpl-9efb504aad4f0415,file_editor,50.44535422325134,,,False,0.020573139190673828,3322.0,True,False,False,1,False,,1,root,2,16400,0.5218442740318834,1785750778.383,0.4227799961969956,0,40,0,0.0,505291,17661.0,38694,4253.0,0.9874865522903573,,362160,17440.0,3097.0,0.13900756835940342,0.6028188839554858,1.300778592005372,59.25423300592229,0.0,,,20587741184.0,268435456.0,,,,vllm
2d0c4c56-ef43-4ffc-98bd-e0a7811a0734,rtxdn1,pytest-dev__pytest-5103,pytest-dev__pytest-5103,9f024f95913b81b2730eb60f237866189ea7cb0ea9ae545e220eee4ce9cb36f6,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,a75529d7f250a249208294ea2ab203bbeb28bdcce1013d9d46853c37efa2135d,6e0acaa349649adeecefcaaf0f66778b53ccd340212bfc12a3d0e885fd786d58,9f024f95913b81b2730eb60f237866189ea7cb0ea9ae545e220eee4ce9cb36f6,4,23466,1785750782.1088412,1785750854.6790423,1785750854.6790423,200.0,,8847.0,1134.0,8816.0,response,,chatcmpl-a9f10f5342e6de87,file_editor,72.57020115852356,,,False,0.018294811248779297,1104.0,True,False,False,1,False,,1,root,2,17724,0.7553055484530811,1785750778.383,0.4227799961969956,0,40,0,0.0,505291,17661.0,38694,4253.0,0.9874865522903573,,362160,17440.0,3097.0,0.13900756835940342,0.6028188839554858,1.300778592005372,59.25423300592229,0.0,,,20587741184.0,268435456.0,,,,vllm
333e074b-6ef9-47ef-971b-62f62420d656,rtxdn1,sphinx-doc__sphinx-10325,sphinx-doc__sphinx-10325,c16d6ce409a72044bce4a7a68bfbc9a10bf92422f0495fdac6a7a2cc6e977fa1,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,d968ef5380eb6949b45c35f1fc945d19f886a7a7c9a47e85b13b3087c6e78529,8b1f816987cf41b129625b22212a898c05c51d369dd92f2d6c2bca21e951ce04,c16d6ce409a72044bce4a7a68bfbc9a10bf92422f0495fdac6a7a2cc6e977fa1,4,22509,1785750782.5043619,1785750809.1509771,1785750809.1509771,200.0,,8502.0,462.0,8480.0,response,,chatcmpl-935dd2be8acdb598,file_editor,26.646615266799927,,,False,0.16801095008850098,1118.0,True,False,False,1,False,,1,root,2,16554,0.7354391576702652,1785750778.383,0.4227799961969956,0,40,0,0.0,505291,17661.0,38694,4253.0,0.9874865522903573,,362160,17440.0,3097.0,0.13900756835940342,0.6028188839554858,1.300778592005372,59.25423300592229,0.0,,,20587741184.0,268435456.0,,,,vllm
5c760f7d-a487-4854-8cf5-ccf4eac9f042,rtxdn1,sphinx-doc__sphinx-10451,sphinx-doc__sphinx-10451,fa766e529457d27feb78163d291515d2d990dbb6011d37679f710c26961fd2db,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,b2f7df47cccf6088f3ee50b566bc9c061c4c9dc8173566e19c24f114c9906416,17e5af13fcb3fbea6c52c686d9aa0cbec575fb80ec47f6534c49b1de111e5f1c,fa766e529457d27feb78163d291515d2d990dbb6011d37679f710c26961fd2db,4,22989,1785750783.4041526,1785750825.4492564,1785750825.4492564,200.0,,8727.0,702.0,8704.0,response,,chatcmpl-a92673a485b9f414,file_editor,42.045103788375854,,,False,0.018991708755493164,1135.0,True,False,False,1,False,,1,root,2,17258,0.7507068598025143,1785750783.383,0.4344932496672371,0,39,0,0.0,557469,52178.0,41925,3231.0,0.89233010080877,,408720,46560.0,3358.5,0.34527559280396647,3.835832044482229,1.8674968734073143,45.312485594923295,0.0,,,21892169728.0,1304428544.0,,,,vllm
fb36e08e-638c-42b3-b3ce-1823dd43ad76,rtxdn1,pylint-dev__pylint-7080,pylint-dev__pylint-7080,b49786435607eef849d6719daa6f1ee85053c38a3d51d0e3c2ce7018fede6f93,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,c4f8718ca5f6df7259477791acf3457a3de290f9389cc7a22aee916e3020508c,ef47e64060c07fa7d2416fbe7e11a326b8069832211a671ccb1ce827ac653fa6,b49786435607eef849d6719daa6f1ee85053c38a3d51d0e3c2ce7018fede6f93,4,46475,1785750783.932664,1785750806.5773702,1785750806.5773702,200.0,,16114.0,405.0,16000.0,response,,chatcmpl-a8c84db0f699ff10,terminal,22.64470624923706,,,False,0.0195462703704834,1224.0,True,False,False,1,False,,1,root,2,41155,0.885529854760624,1785750783.383,0.4344932496672371,0,39,0,0.0,557469,52178.0,41925,3231.0,0.89233010080877,,408720,46560.0,3358.5,0.34527559280396647,3.835832044482229,1.8674968734073143,45.312485594923295,0.0,,,21892169728.0,1304428544.0,,,,vllm
d9736d11-1c2d-44da-8ad6-ab90e5ead550,rtxdn1,django__django-10914,django__django-10914,f13879c90b8fb44af817d5a5fa71cb0bd2716dc76cd2c6e5f0a6c57b9ec4fe92,agentic,header,3,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,9363fccda232b84246c62c0c89db84076586f856af891a173fa4794f8e423b11,3c59be4675b68861f8721f6a55f55a785768d2234e1d2319e21f1addf170397f,f13879c90b8fb44af817d5a5fa71cb0bd2716dc76cd2c6e5f0a6c57b9ec4fe92,6,23333,1785750784.6009514,1785750834.7667465,1785750834.7667465,200.0,,8857.0,827.0,8592.0,response,,chatcmpl-8da57c4a7928b392,file_editor,50.16579508781433,,,False,0.8768866062164307,574.0,True,False,False,1,False,,1,root,2,16428,0.7040672009600137,1785750783.383,0.4344932496672371,0,39,0,0.0,557469,52178.0,41925,3231.0,0.89233010080877,,408720,46560.0,3358.5,0.34527559280396647,3.835832044482229,1.8674968734073143,45.312485594923295,0.0,,,21892169728.0,1304428544.0,,,,vllm
08020dae-f638-4d27-9aac-2c32aedf5bbb,rtxdn1,sympy__sympy-11400,sympy__sympy-11400,068bde7347f8500b3314f97f2bac7a09d413f310a3e736919aa3c1507ad33554,agentic,header,3,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,0a35943a20ea22b1d0834608a16b3292ae46703487095b94abe1203060028802,b556396d6b65e5f6b3f88f72986def338514f8b03a8e879fffea6e1108f6d483,068bde7347f8500b3314f97f2bac7a09d413f310a3e736919aa3c1507ad33554,6,21182,1785750785.4175289,1785750807.1092517,1785750807.1092517,200.0,,8578.0,386.0,8464.0,response,,chatcmpl-ae06fc4a683b4af9,terminal,21.691722869873047,,,False,0.012366533279418945,650.0,True,False,False,1,False,,1,root,2,15736,0.7428949107732981,1785750783.383,0.4344932496672371,0,39,0,0.0,557469,52178.0,41925,3231.0,0.89233010080877,,408720,46560.0,3358.5,0.34527559280396647,3.835832044482229,1.8674968734073143,45.312485594923295,0.0,,,21892169728.0,1304428544.0,,,,vllm
1cfb0b10-f635-47c0-8023-fb8d8aca364e,rtxdn1,matplotlib__matplotlib-18869,matplotlib__matplotlib-18869,acab764a1ed6eaf6e72a7e619357fc03baa3bbc7f9849283b7ba04ef3d3fcb4c,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,c3298771576f2dfa2efdb2639bee18ee9f2c7ce150103fc4c3b426f5ee6ce84d,acad18278dea6d3c6aa191c1457650bd22d325bb418e29764969fa93f4fd28fa,acab764a1ed6eaf6e72a7e619357fc03baa3bbc7f9849283b7ba04ef3d3fcb4c,4,22675,1785750786.691696,1785750804.2513754,1785750804.2513754,200.0,,8807.0,302.0,8704.0,response,,chatcmpl-a8b4528823dc8e5b,terminal,17.55967950820923,,,False,0.1716313362121582,1285.0,True,False,False,1,False,,1,root,2,17189,0.7580595369349504,1785750783.383,0.4344932496672371,0,39,0,0.0,557469,52178.0,41925,3231.0,0.89233010080877,,408720,46560.0,3358.5,0.34527559280396647,3.835832044482229,1.8674968734073143,45.312485594923295,0.0,,,21892169728.0,1304428544.0,,,,vllm
